facility_id,state_id,lga_id,name,facility_type,address1,address2,phone1,phone2,email,pad_hospital_num,day_dqa,active,processing,national_id,datim_id
755,3,67,ak Ikot Otoenyie Health Post,Rural,"","","","","",1,12,1,0,,KwX0sJpQG48
616,3,52,ak Ikot Out Health Centre,Urban,"","","","","",1,12,1,0,,La4N3pD6ObS
617,3,52,ak Ikot Udoe Health Centre,Urban,"","","","","",1,12,1,0,,kfc3JYEMsJl
577,3,49,ak Ikot Udom Maternal and Child Health Centre,Rural,"","","","","",1,12,1,0,,H3sTU3dAsbs
631,3,54,ak Ikot Utu Model Primary Health Centre,Rural,"","","","","",1,12,1,0,,j2BkKeOFq2Y
569,3,48,ak Ikpa Ikot Uneke Primary Health Centre,Rural,"","","","","",1,12,1,0,,O7NJlDikfE3
501,3,43,ak Ikpe Annang Health Centre,Rural,"","","","","",1,12,1,0,,t9wRY1A0DLe
622,3,53,ak Ikpe Ikot Nkon General Hospital,Rural,"","","","","",1,12,1,0,,afAd7DGCtCs
763,3,68,ak Ikpe Oro Health Post,Rural,"","","","","",1,12,1,0,,L9aOC5x6Dm8
543,3,46,ak Inua Eyet Ikot Health Post,Rural,"","","","","",1,12,1,0,,VoSVcYuqhJM
756,3,67,ak Ituk Mbang Methodist General Hospital,Rural,"","","","","",1,12,1,0,,HfmNgrzgWEZ
546,3,46,ak Iwuo Achang Health Post,Rural,"","","","","",1,12,1,0,,Z19xPuBd18b
701,3,62,ak Jafaar Clinic Ndon Eyon,Rural,"","","","","",1,12,1,0,,ZCn9RKMoA8g
791,3,69,ak LifeCare Clinic ,Urban,"","","","","",1,12,1,0,,Cmu3rczjJ3v
792,3,69,ak Mainland Clinic ,Urban,"","","","","",1,12,1,0,,dfVvy6IwDFZ
793,3,69,ak Marickson Hospital,Urban,"","","","","",1,12,1,0,,Vz80DZ0MoFG
794,3,69,ak Mbak Etoi Primary Health Centre,Urban,"","","","","",1,12,1,0,,JtzEimEaHSe
634,3,54,ak Mbiabong Itam Health Center,Rural,"","","","","",1,12,1,0,,NAM9pHOsNfq
795,3,69,ak Mbiabong Primary Health Centre,Urban,"","","","","",1,12,1,0,,YjxQYf0Wb3T
662,3,58,ak Mbiaso Primary Health Centre ,Rural,"","","","","",1,12,1,0,,Ekut59UPKnk
757,3,67,ak Mbiaya Comprehensive Health Centre,Rural,"","","","","",1,12,1,0,,gNraY9lqY0q
663,3,58,ak Mbiokporo I Model Primary Health Centre,Rural,"","","","","",1,12,1,0,,vPSKCcxAeTR
686,3,61,ak Mbokpu Oduobo Primary Health Centre,Rural,"","","","","",1,12,1,0,,Bd9zC4esWvG
766,3,68,ak Mbokpu-Eyoakan Health Centre,Rural,"","","","","",1,12,1,0,,hBMgAL3QIyX
455,3,39,ak Mercy Hospital,Rural,"","","","","",1,12,1,0,,et3SE6FwATq
547,3,46,ak Mfon-Abasi Clinic,Rural,"","","","","",1,12,1,0,,Mo7ujEZELOe
456,3,39,ak Midim Abak Health Centre ,Rural,"","","","","",1,12,1,0,,rlgOioqs67G
548,3,46,ak Mkpanak Primary Health Center,Rural,"","","","","",1,12,1,0,,YCp9aLmSmMt
654,3,56,ak Mkpat Enin Primary Health Centre,Rural,"","","","","",1,12,1,0,,qsH4l8otzsd
702,3,62,ak Mkpok Health Centre,Rural,"","","","","",1,12,1,0,,sxyt05OKcc5
796,3,69,ak Mount Olive Clinic and Maternity,Urban,"","","","","",1,12,1,0,,qQl2mCtCudj
797,3,69,ak NCI Medical Centre,Urban,"","","","","",1,12,1,0,,DJmk6h2XHiH
758,3,67,ak Ndon Ebom Primary Health Center,Rural,"","","","","",1,12,1,0,,L9BtLFuM11b
536,3,45,ak Ndon Utim Primary Health Centre,Rural,"","","","","",1,12,1,0,,f2d3oP0aYEL
798,3,69,ak Nissi Specialist Hospital,Urban,"","","","","",1,12,1,0,,G5nPLnA1SBV
635,3,54,ak Nkim Itam Health Center,Rural,"","","","","",1,12,1,0,,RvPGzlJNy7P
655,3,57,ak Nkot Ekpene Comprehensive Health Centre,Rural,"","","","","",1,12,1,0,,yGZXSi9XcYZ
746,3,66,ak Northern Afaha Health Centre,Rural,"","","","","",1,12,1,0,,kPFzFxb61Uz
570,3,48,ak Nsan Health Centre,Rural,"","","","","",1,12,1,0,,SP2SZmnD5Z2
656,3,57,ak Nsit Atai Primary Health Centre,Rural,"","","","","",1,12,1,0,,TTOoi0wF4G9
670,3,59,ak Nsit Ubium Primary Health Centre,Rural,"","","","","",1,12,1,0,,ZbHGHJ6t2fG
571,3,48,ak Ntan Ibiono Eduwem Clinic,Rural,"","","","","",1,12,1,0,,eIEQfJzXHKC
678,3,60,ak Nto Edino Comprehensive Health Centre,Rural,"","","","","",1,12,1,0,,LBgwDTw2C8u
679,3,60,ak Nto Edino Primary Health Centre,Rural,"","","","","",1,12,1,0,,uNmMXYmtxxt
579,3,49,ak Nto Etuk Udo Health Centre ,Rural,"","","","","",1,12,1,0,,xxKS86N6Lfm
558,3,47,ak Nung Udoe Primary Health Centre ,Rural,"","","","","",1,12,1,0,,ZEzwS0h2jaP
593,3,50,ak Nung Ukim Health Centre ,Rural,"","","","","",1,12,1,0,,FMA9UDB6kWE
759,3,67,ak Nwaniba Primary Health Centre,Urban,"","","","","",1,12,1,0,,s04k18oAHbQ
664,3,58,ak Oboetim Ikot Ekang Primary Health Centre,Rural,"","","","","",1,12,1,0,,tN2SfDBXNkd
681,3,60,ak Obot Akara Primary Health Centre,Rural,"","","","","",1,12,1,0,,kOsbI5PXTJp
687,3,61,ak Odobo Health Centre,Rural,"","","","","",1,12,1,0,,mlAar1qDUrG
767,3,68,ak Oduonim Health Post,Rural,"","","","","",1,12,1,0,,bTaWOxebwQJ
688,3,61,ak Okobo General Hospital,Rural,"","","","","",1,12,1,0,,hURCKR0F6TX
689,3,61,ak Okopedi Primary Health Centre,Rural,"","","","","",1,12,1,0,,Oj5Vfz8YO0F
799,3,69,ak Oku Model Health Centre Uyo,Urban,"","","","","",1,12,1,0,,ByosPb3uhpZ
538,3,45,ak Oniong Primary Health Centre,Rural,"","","","","",1,12,1,0,,Q3on4cO0m0B
705,3,62,ak Onna Comprehensive Health Centre,Rural,"","","","","",1,12,1,0,,yoSOoXriY80
709,3,63,ak Operational Base Primary Health Centre,Urban,"","","","","",1,12,1,0,,KYGNqrZrhD7
710,3,63,ak Oron Christ Victory Medical Centre,Urban,"","","","","",1,12,1,0,,OeJa4jlFOD7
484,3,41,ak Oron Eket Comprehensive Health Centre,Urban,"","","","","",1,12,1,0,,ULIxtdPb4SY
711,3,63,ak Oron General Hospital (Iquita),Urban,"","","","","",1,12,1,0,,ae7th0rTtXI
725,3,64,ak Oruk Anam Primary Health Centre,Rural,"","","","","",1,12,1,0,,gqJLAa2yUxY
769,3,68,ak Oruko General Hospital,Rural,"","","","","",1,12,1,0,,amXJpQydaBz
770,3,68,ak Oruko Primary Health Centre,Rural,"","","","","",1,12,1,0,,QWkhj6LkQMO
690,3,61,ak Oti Oro Primary Health Centre,Rural,"","","","","",1,12,1,0,,VV2YaEKzT3W
800,3,69,ak Our Lady of Lourdes Infirmary,Urban,"","","","","",1,12,1,0,,vVnDk5RgWyb
772,3,68,ak Oyoku Ibighi Health Centre,Rural,"","","","","",1,12,1,0,,bpiu4ybCVk7
801,3,69,ak Precious Seed Clinic,Urban,"","","","","",1,12,1,0,,ScMpgHeSzU8
802,3,69,ak Premier Medical Centre ,Urban,"","","","","",1,12,1,0,,Wpbeq1IYUGg
2772,3,63,ak Priscon Clinic,Private,,,,,,1,12,1,0,,JDpK41NqR4I
485,3,41,ak Redemption Medical Centre,Urban,"","","","","",1,12,1,0,,kkI0QLOo7Cb
2776,3,69,ak Sheltered specialist hospital,Private,"",,,,,1,12,1,0,,OQS9c6ymKTk
2773,3,63,ak St. Patrick Hospital ,Private,,,,,,1,12,1,0,,RuHdlmhOXxR
803,3,69,ak Ubong Abasi Specialist Clinic,Urban,"","","","","",1,12,1,0,,zXsarb4djvA
641,3,55,ak Uda Health Centre,Rural,"","","","","",1,12,1,0,,NyAfbYPsCGy
458,3,39,ak Uduak Abasi Clinic,Rural,"","","","","",1,12,1,0,,iZhoeOKZldm
505,3,43,ak Ukana Cottage Hospital,Urban,"","","","","",1,12,1,0,,JgABdnCf8Qn
506,3,43,ak Ukana East Primary Health Centre,Rural,"","","","","",1,12,1,0,,axdbSUSdU1I
507,3,43,ak Ukana Iba St Josephs rehabilitation Center,Urban,"","","","","",1,12,1,0,,Y3V3tF7afSJ
459,3,39,ak Ukpom Abak General Hospital,Urban,"","","","","",1,12,1,0,,GXzScsP7uSt
726,3,64,ak Ukpom Edem Inyang Primary Health Centre,Rural,"","","","","",1,12,1,0,,mAgpQm4pI6l
595,3,50,ak Ukpom-Ikono Primary Health Centre,Rural,"","","","","",1,12,1,0,,zGSgjy46Jk7
806,3,69,ak University Teaching Hospital,Urban,"","","","","",1,12,1,0,,qlDibKC0IEv
804,3,69,ak University of Uyo Medical Centre,Urban,"","","","","",1,12,1,0,,zyNpCab6d3Z
805,3,69,ak University of Uyo Youth Friendly Centre,Urban,"","","","","",1,12,1,0,,UnF6McHvobI
807,3,69,ak Unwana Family Hospital,Urban,"","","","","",1,12,1,0,,Oc1K8DmRm1Q
582,3,49,ak Urua Inyang Primary Health Centre,Rural,"","","","","",1,12,1,0,,Qohvpui82h3
618,3,52,ak Urua Obo Health post,Urban,"","","","","",1,12,1,0,,EZHK5RxeelB
572,3,48,ak Use Abat St. Theresas Hospital,Rural,"","","","","",1,12,1,0,,MhiC9GiE5lB
760,3,67,ak Use Primary Health Centre,Rural,"","","","","",1,12,1,0,,QMs8rQLRnLB
2806,3,69,ak Utibe IMA Clinic,Private,,,,,,1,14,1,0,,SID33mOR18v
488,3,41,ak Utibe-Abasi Clinic,Urban,"","","","","",1,12,1,0,,Iee1N2D1sEk
691,3,61,ak Utine Nduong Health Centre,Rural,"","","","","",1,12,1,0,,wuMrrFOzGUt
619,3,52,ak Utu Edem Usung Health Post,Urban,"","","","","",1,12,1,0,,xhVxhIA3Qnf
518,3,44,ak Utu Etim Ekpo Divine Love Hospital,Rural,"","","","","",1,12,1,0,,XEVEfbVmz3i
808,3,69,ak Uwakmfon Specialist Hospital,Urban,"","","","","",1,12,1,0,,NowTPGhEUeN
712,3,63,ak Uwem Foundation Specialist Hospital,Urban,"","","","","",1,12,1,0,,RtB8GUggaMq
713,3,63,ak Uya Oro Health Post,Rural,"","","","","",1,12,1,0,,ouAjSy5U9Lm
643,3,55,ak Uyenghe Primary Health Centre,Rural,"","","","","",1,12,1,0,,xLnu33wq3qm
809,3,69,ak Uyo Base Primary Health Centre,Urban,"","","","","",1,12,1,0,,uEVMPceCov1
810,3,69,ak Uyo Police Clinic,Urban,"","","","","",1,12,1,0,,GNxyTCxwfNv
811,3,69,ak Uyo Saman Clinic,Urban,"","","","","",1,12,1,0,,yjNkBYwXrpH
812,3,69,ak Uyo St Athanasius Medical Centre,Urban,"","","","","",1,12,1,0,,nnjEYKiOt3O
2775,3,69,ak Zoe Consultant ,Private,,,,,,1,12,1,0,,QyxkyoPQ237
1009,4,83,an Abubor Nnewichi Obioma Specialist Hospital,Urban,"","","","","",1,12,1,0,,zhRuexFZvIb
852,4,73,an Adazi St Joseph Hospital ,Rural,"","","","","",1,12,1,0,,RZZDd9hVjdr
815,4,70,an Aguata Primary Health Centre,Rural,"","","","","",1,12,1,0,,vdq2GEoDaU6
843,4,71,an Aguleri Immaculate Heart Hospital,Rural,"","","","","",1,12,1,0,,gtLJZDkoOBJ
1034,4,84,an Amichi Diocesan Hospital,Rural,"","","","","",1,12,1,0,,IIXdhByG6KB
876,4,75,an Anambra State University Teaching Hospital,Urban,"","","","","",1,12,1,0,,hJaxCbxFdLS
818,4,70,an Apex Medical Centre,Rural,"","","","","",1,12,1,0,,ViydxSA0ReP
877,4,75,an Awka Faith Hospital,Urban,"","","","","",1,12,1,0,,xkRlTJBZ79F
857,4,90,an Awkuzu Primary Health Centre,Rural,"","","","","",1,12,1,0,,NUBcuXbC1ph
821,4,70,an Chidera Model Hospital and Maternity Home,Rural,"","","","","",1,12,1,0,,t2Nwu9XDk4d
1117,4,87,an Delta Hospital and Maternity,Urban,"","","","","",1,12,1,0,,cqMmWA7Iwi7
965,4,80,an Ebenesi Nnobi Primary Health Centre,Rural,"","","","","",1,12,1,0,,ZV1Fk6gIXJz
823,4,70,an Ekwulobia General Hospital,Rural,"","","","","",1,12,1,0,,Gxtwm2IUAvH
978,4,81,an Eziani Health Centre,Rural,"","","","","",1,12,1,0,,Ilr05AToeXm
885,4,75,an God is able Maternity Home,Urban,"","","","","",1,12,1,0,,qIjqxMKTc8E
1048,4,85,an Goodnews Hospital and Maternity,Rural,"","","","","",1,12,1,0,,HSTf9UcNBJl
1089,4,86,an Holy Rosary Hospital,Urban,"","","","","",1,12,1,0,,ooKehfMNClN
825,4,70,an Igboukwu Diocesan Hospital,Rural,"","","","","",1,12,1,0,,TtNU8zDQTqB
936,4,79,an Immaculate Heart Hospital (Nkpor),Urban,"","","","","",1,12,1,0,,qgqhqfcKGdq
937,4,79,an Iyi-Enu Hospital,Urban,"","","","","",1,12,1,0,,DMSChigclvX
828,4,70,an Kandudi Specialist Hospital,Rural,"","","","","",1,12,1,0,,qtckkPtd1zQ
938,4,79,an Madueke Memorial Hospital and Maternity,Urban,"","","","","",1,12,1,0,,UWquziI5Peu
861,4,73,an Neni Comprehensive Health Centre NAUTH,Rural,"","","","","",1,12,1,0,,dIdqPfyMCVJ
942,4,79,an Nkpor Crown Hospital & Maternity,Urban,"","","","","",1,12,1,0,,iS2evJ9w5Os
1020,4,83,an Nnamdi Azikiwe University Teaching Hospital,Urban,"","","","","",1,12,1,0,,cHx0SynlcSV
1021,4,83,an Nnewi Diocesan Hospital,Urban,"","","","","",1,12,1,0,,aaLlTiXCFJX
967,4,80,an Nnobi Chukwunonso Hospital & Maternity,Urban,"","","","","",1,12,1,0,,hpy0psIMqSV
1061,4,85,an Nwobi Memorial Hospital,Rural,"","","","","",1,12,1,0,,Cnb5lGJlrb1
970,4,80,an Oba Comprehensive Health Centre (Trauma Centre),Rural,"","","","","",1,12,1,0,,mS9v4wYl05U
950,4,79,an Obosi St Martins Hospital ,Urban,"","","","","",1,12,1,0,,ChKm6shbRNJ
971,4,80,an Ojoto-Obofia Primary Health Centre,Rural,"","","","","",1,12,1,0,,T6Wx5UabHht
972,4,80,an Ojotu Uno Primary Health Centre,Rural,"","","","","",1,12,1,0,,qvt6oTQ7By7
1135,4,88,an Oko Community Hospital,Rural,"","","","","",1,12,1,0,,CEv6guQORcN
1070,4,85,an Okpoko Kings Kidd Hospital and Maternity,Rural,"","","","","",1,12,1,0,,VsHKymoen6e
1072,4,85,an Okpoko St Lukes Diocesan Hospital,Rural,"","","","","",1,12,1,0,,VH4JhFc5gHb
1100,4,86,an Onitsha Basic Primary Health Centre,Urban,"","","","","",1,12,1,0,,aB6ULpRYyMX
2808,4,87,an Onitsha Pieta Hospital,Private,,,,,,1,14,1,0,,PttnAYh7HHG
918,4,78,an Orafite General Hospital,Rural,"","","","","",1,12,1,0,,S6BM5MjtOr6
1039,4,84,an Osumenyi Visitation Hospital,Rural,"","","","","",1,12,1,0,,wjxuSn1nNXt
1028,4,83,an Otolo Nnewi Chidiera Hospital,Urban,"","","","","",1,12,1,0,,h1Gwe05xHF3
1029,4,83,an Otolo Umuenem Primary Health Centre,Urban,"","","","","",1,12,1,0,,wPTAa1ma3wy
984,4,81,an Our Lady of Lourdes Hospital,Urban,"","","","","",1,12,1,0,,QxjGLYSI8JF
985,4,78,an Ozubulu St. Jude Hospital and Maternity,Rural,"","","","","",1,12,1,0,,lg153HStqaI
1077,4,85,an Patricia Memorial Hospital and Maternity Aka baby,Urban,"","","","","",1,12,1,0,,A5Mfq0M4fNk
1105,4,86,an Praises Health Care & Madam Denco Clinic,Urban,"","","","","",1,12,1,0,,O25753qyKJk
896,4,75,an Regina Caeli Hospital,Urban,"","","","","",1,12,1,0,,vSs8HGhz2i9
1108,4,86,an St Charles Borromeo Hospital,Urban,"","","","","",1,12,1,0,,psDtuBN3cg4
899,4,75,an Trinity Hospital and Maternity,Urban,"","","","","",1,12,1,0,,OaDlk4Ffi9u
912,4,77,an Ukpo Comprehensive Health Centre,Rural,"","","","","",1,12,1,0,,vXQYAhkWDFv
837,4,70,an Umuchu Visitation Hospital,Rural,"","","","","",1,12,1,0,,q3npGmpr7jB
1031,4,83,an Umudim Life Specialist Hospital and Maternity,Urban,"","","","","",1,12,1,0,,DFvpdmmZW7r
845,4,71,an Umueri Diocesan Hospital and Maternity ,Rural,"","","","","",1,12,1,0,,cmzZbUX3cGw
850,4,72,an Umueze Anam Primary Health Centre,Rural,"","","","","",1,12,1,0,,rnuQ07KLnnj
989,4,81,an Umuhu Ubahu Okija Primary Health Centre,Rural,"","","","","",1,12,1,0,,NnnDeW7KPHH
1156,4,90,an Umunya Comprehensive Health Centre,Rural,"","","","","",1,12,1,0,,hBsMMfezJYL
1145,4,89,an Umunze Immaculate Heart Hospital ,Rural,"","","","","",1,12,1,0,,pMMEGmLUAAf
1032,4,83,an Zenith Hospital and Maternity,Urban,"","","","","",1,12,1,0,,N23HBtM1xn9
1159,5,92,ba Abubakar Tafawa Balewa University Teaching Hospital,Urban,"","","","","",1,12,1,0,,BHkRzQsQgSl
1161,5,92,ba Apple Clinic,Urban,"","","","","",1,12,1,0,,MpmpfU1fB1W
1189,5,102,ba Azare Federal Medical Centre,Urban,"","","","","",1,12,1,0,,bCq8A5XWjyg
1190,5,102,ba Azare General Hospital,Urban,"","","","","",1,12,1,0,,e2ghLPzhRsA
1162,5,92,ba Bayara Infectious Diseases Hospital,Urban,"","","","","",1,12,1,0,,ExiHYOsNk3q
1181,5,93,ba Bogoro General Hospital,Rural,"","","","","",1,12,1,0,,Xz63xHPUIiS
1182,5,93,ba Bogoro Maternal & Child Health Clinic,Rural,"","","","","",1,12,1,0,,LuEdSlvCNqy
1193,5,105,ba Burra General Hospital,Rural,"","","","","",1,12,1,0,,xqiuvgmpQPy
1183,5,96,ba Dass General Hospital,Rural,"","","","","",1,12,1,0,,TmGBqInZVhq
1186,5,99,ba Giade General Hospital,Rural,"","","","","",1,12,1,0,,wXZtro6nbKm
1187,5,99,ba Giade Maternal & Child Health Clinic ,Rural,"","","","","",1,12,1,0,,qtC7BSzSU42
1185,5,98,ba Kafin Madaki General Hospital,Rural,"","","","","",1,12,1,0,,OcFekRBRw8K
1201,5,110,ba Katagum Zaki General Hospital,Rural,"","","","","",1,12,1,0,,bwdwu8JzR88
1167,5,92,ba Mararraba Primary Health Centre,Rural,"","","","","",1,12,1,0,,e1wNZo2KVzh
1192,5,104,ba Misau General Hospital,Urban,"","","","","",1,12,1,0,,ooKDMYJdMx4
1172,5,92,ba Pohlycon Clinic,Urban,"","","","","",1,12,1,0,,psgTbmKsVCn
1173,5,92,ba Reemee Clinic,Urban,"","","","","",1,12,1,0,,f6kjRzEuJzu
1194,5,106,ba Shira Yana General Hospital,Rural,"","","","","",1,12,1,0,,IwToYx767df
1174,5,92,ba State Low Cost Primary Health Centre,Urban,"","","","","",1,12,1,0,,bQStBgfeo52
1198,5,107,ba Tafawa-Balewa General Hospital,Rural,"","","","","",1,12,1,0,,l4M4UZXZ63H
1199,5,108,ba Toro General Hospital,Rural,"","","","","",1,12,1,0,,m2jjxq7eDXo
1177,5,92,ba Urban Maternity,Urban,"","","","","",1,12,1,0,,bT2ZyZLk44k
1200,5,109,ba Warji General Hospital,Rural,"","","","","",1,12,1,0,,dDjYg2AJ2Uh
1179,5,92,ba Wuntin Dada Maternal and Child Health Clinic,Urban,"","","","","",1,12,1,0,,LH4mky1erCW
1180,5,92,baYalwan Kagadama Primary Health Centre,Urban,"","","","","",1,12,1,0,,bBX8D3olX8U
1293,6,118,by Agudama Tobis Clinic and Consultants,Urban,"","","","","",1,12,1,0,,cMNSAETndkr
1298,6,118,by Family Support Program Clinic,Urban,"","","","","",1,12,1,0,,PDYMEuWILSG
1306,6,118,by Igbogene Tuberculosis and Leprosy Referral Centre,Urban,"","","","","",1,12,1,0,,eOrrK6aBIrt
1308,6,118,by Inri Etekwe Glory Land,Urban,"","","","","",1,12,1,0,,GKcLvNya0v1
1310,6,118,by Kpansia Asueife New Life Hospital,Urban,"","","","","",1,12,1,0,,hkVNPOmvZrx
1259,6,114,by Nembe General Hospital,Rural,"","","","","",1,12,1,0,,PqIG8tDLCBv
1317,6,118,by Niger Delta University Teaching Hospital,Urban,"","","","","",1,12,1,0,,PI23kX7kKce
1228,6,111,by Okpoama Cottage Hospital,Rural,"","","","","",1,12,1,0,,uuRq7RHFOm4
1272,6,115,by Otuasega Cottage Hospital,Urban,"","","","","",1,12,1,0,,FeJHkTR47jp
1232,6,111,by Twon-Brass General Hospital,Rural,"","","","","",1,12,1,0,,VmAoro8EGIz
1324,6,118,by Yenagoa Federal Medical Centre,Urban,"","","","","",1,12,1,0,,DBYxE32AtXd
1202,8,143,bo Askira General Hospital,"","","","","","",1,12,1,0,,RWQP4pGxyYS
1204,8,144,bo Bama General Hospital,"","","","","","",1,12,1,0,,FxdLA35wVVf
1207,8,146,bo Biu General Hospital,"","","","","","",1,12,1,0,,gF8UahvIXw9
1208,8,146,bo Briyel General Hospital,"","","","","","",1,12,1,0,,VZCEov8JZIe
1212,8,152,bo Gwoza General Hospital,"","","","","","",1,12,1,0,,DZE8DwAxvRe
1214,8,158,bo Lassa General Hospital,"","","","","","",1,12,1,0,,bUhfkjY3yVP
1217,8,162,bo Maiduguri State Specialist Hospital,"","","","","","",1,12,1,0,,fakjSY6P1ED
1216,8,162,bo Muhammed Shuwa Memorial Hospital,"","","","","","",1,12,1,0,,bxBIxJ7LJ4Q
1219,8,166,bo Ngala General Hospital,"","","","","","",1,12,1,0,,fCDdBWkAB6W
1222,8,154,bo University of Maiduguri Teaching Hospital,"","","","","","",1,12,1,0,,FQ0Jc3pO5Op
1567,9,179,cr Adijinkpo Primary Health Centre,Rural,"","","","","",1,12,1,0,,MB43JUhEWRU
1539,9,177,cr Akani Esuk Health Centre,Urban,"","","","","",1,12,1,0,,q8tjHpPgHAu
1367,9,171,cr Akpabuyo St Joseph Hospital,Rural,"","","","","",1,12,1,0,,B3qkvSTCE5I
1452,9,174,cr Akpet Central Cottage Hospital,Rural,"","","","","",1,12,1,0,,sWPoQ1F0qcV
1540,9,177,cr Anantigha Primary Health Centre,Urban,"","","","","",1,12,1,0,,PqoYAdGV7tM
1541,9,177,cr Anderson Primary Health Centre,Urban,"","","","","",1,12,1,0,,XHXGJpskTtQ
1766,9,185,cr Angel Clinic,Rural,"","","","","",1,12,1,0,,laeO4rC8sIt
1349,9,170,cr Aningeje Primary Health Centre,Rural,"","","","","",1,12,1,0,,Dvux7A7zw9Y
1767,9,185,cr Ansor Clinic,Rural,"","","","","",1,12,1,0,,gtP4TUPhuvk
1642,9,181,cr Apiapum Health Centre,Rural,"","","","","",1,12,1,0,,Wwsm8aA7HUO
1455,9,174,cr Aya Medical Centre,Rural,"","","","","",1,12,1,0,,X1b3ELB9LTX
1575,9,179,cr Ayughasa Health Post,Rural,"","","","","",1,12,1,0,,hik5whqnW0C
1513,9,176,cr Bacoco Health Post,Urban,"","","","","",1,12,1,0,,erc2pRWkCfi
1514,9,176,cr Bakor Medical centre ,Urban,"","","","","",1,12,1,0,,HGPAs1Y38ej
1516,9,176,cr Biocee Zion Maternity,Urban,"","","","","",1,12,1,0,,bHNZtgSEXRG
1542,9,177,cr Blessed Seaatoe Maternity clinic,Urban,"","","","","",1,12,1,0,,CPCNCrBaOYX
1517,9,176,cr Calabar General Hospital,Urban,"","","","","",1,12,1,0,,BVEHIFI2Fea
1543,9,177,cr Calabar South Family Health Centre,Urban,"","","","","",1,12,1,0,,sdO42TShMDc
2759,9,176,cr Calabar Women and Children Hospital,Primary,"","","","","",1,12,1,0,,rwCzE0SdIor
1581,9,179,cr Country Specialist Hospital,Urban,"","","","","",1,12,1,0,,CQK2PPiXKcU
1544,9,177,cr Cross River University of Science and Technology (CRUTECH) Medical Centre,Urban,"","","","","",1,12,1,0,,VtLu3s7tC8l
1519,9,176,cr Diamond Hill Health Centre,Urban,"","","","","",1,12,1,0,,vA2wulbOaP2
1545,9,177,cr Dr Lawrence Henshaw Memorial Hospital,Urban,"","","","","",1,12,1,0,,SC6fbTfQufS
1340,9,169,cr Eja Memorial Hospital,Rural,"","","","","",1,12,1,0,,IWhCUSOysT0
1648,9,181,cr Ekana Medical Centre,Urban,"","","","","",1,12,1,0,,LMQcW0HyCBK
1522,9,176,cr Ekorinim Health Centre,Urban,"","","","","",1,12,1,0,,hZUBGSg9eB9
1546,9,177,cr Ekpo Abasi Primary Health Centre,Urban,"","","","","",1,12,1,0,,Xb8UqZSE3u2
1393,9,172,cr Ekpri Obutong Health Centre,Rural,"","","","","",1,12,1,0,,CSK6FErktDd
1523,9,176,cr Emmanuel Infirmiry,Urban,"","","","","",1,12,1,0,,yv1jnvahDdk
1547,9,177,cr Essierebom Primary Health Centre,Urban,"","","","","",1,12,1,0,,TqP0yUIXyDJ
2804,9,177,cr Evangel Model Clinic,Private,,,,,,1,14,1,0,,mRMo9jOKIG8
1524,9,176,cr Faith Foundation Clinic,Urban,"","","","","",1,12,1,0,,VJqZlhpcpX8
1680,9,182,cr Fountain Clinic,Rural,"","","","","",1,12,1,0,,yIHirhRQs0C
1548,9,177,cr Goldie Clinic,Urban,"","","","","",1,12,1,0,,gSuWQicbYKV
1549,9,177,cr Henshaw Town Health Post,Urban,"","","","","",1,12,1,0,,a3Q0ysm4zBc
1589,9,179,cr Holy Family Catholic Hospital,Urban,"","","","","",1,12,1,0,,i4f2YNirAqU
1550,9,177,cr Ideal Medical Centre,Urban,"","","","","",1,12,1,0,,BjcrBovtIgX
1739,9,184,cr Idum Health Centre,Rural,"","","","","",1,12,1,0,,C7va6r6QB3g
1342,9,169,cr Igbo-Imabana Model Primary Health Centre,Rural,"","","","","",1,12,1,0,,ElfpnKDYLsM
1400,9,172,cr Ikang Primary Health Centre,Rural,"","","","","",1,12,1,0,,ikK22AdDdjA
1353,9,170,cr Iko Esai Primary Health Centre,Rural,"","","","","",1,12,1,0,,J1maqs3ESDl
1376,9,171,cr Ikot Edem Odo Health Centre,Rural,"","","","","",1,12,1,0,,GnMobaPqjhE
1714,9,183,cr Ikot Effiong Otop Comprehensive Health Centre (UCTH Annex),Rural,"","","","","",1,12,1,0,,XTWTNkwmuNQ
1528,9,176,cr Ikot Ekpo Health Post (Ward 10),Urban,"","","","","",1,12,1,0,,aznDINlQE34
1529,9,176,cr Ikot Enebong Health Post,Urban,"","","","","",1,12,1,0,,Jg82rXVgIjp
1716,9,183,cr Ikot Obong Health Centre,Rural,"","","","","",1,12,1,0,,BJ8wE3piv71
1531,9,176,cr Ishie Health Post,Urban,"","","","","",1,12,1,0,,BUJIxAfjuVT
1532,9,176,cr Kasuk Health Centre,Urban,"","","","","",1,12,1,0,,PaUbHqs6Cmi
1552,9,177,cr Mambo Clinic,Urban,"","","","","",1,12,1,0,,aG634TzZo19
1594,9,179,cr Melrose Hospital,Urban,"","","","","",1,12,1,0,,FfoxmHVeNxv
1356,9,170,cr Mfamosing Primary Health Center ,Rural,"","","","","",1,12,1,0,,gNfPmS9Pmbr
1533,9,176,cr Mission Hill Clinic,Urban,"","","","","",1,12,1,0,,i3YZTYRoQQ6
1357,9,170,cr Mma Efa Health Centre,Rural,"","","","","",1,12,1,0,,VJAGNlxdeyv
1553,9,177,cr Mount Zion Medical Centre,Urban,"","","","","",1,12,1,0,,Xx0GEF0s5AY
